Row ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Order ID,Customer Name,Customer Segment,Province,Region,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Returns
7881,01/03/2012,Not Specified,1,11.7,0,Regular Air,-8.06,5.89,5.57,56358,Anne McFarland,Consumer,British Columbia,West,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,0.41,03/03/2012,Sold
7893,14/02/2009,Not Specified,34,6686.344,0,Delivery Truck,1192.04,236.97,59.24,56452,Charles Crestani,Consumer,British Columbia,West,Furniture,Tables,Chromcraft Rectangular Conference Tables,Jumbo Box,0.61,15/02/2009,Returned
7895,19/02/2009,High,37,158.62,0.05,Regular Air,-104.57,4.28,5.17,56483,Debra Catini,Small Business,British Columbia,West,Office Supplies,Paper,Xerox 1971,Small Box,0.4,19/02/2009,Sold
7896,21/11/2011,Not Specified,6,176.58,0.1,Regular Air,28.34,30.56,2.99,56484,Bobby Trafton,Small Business,British Columbia,West,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,22/11/2011,Sold
7897,21/11/2011,Not Specified,15,1121.84,0,Regular Air,-173.66,73.98,12.14,56484,Bobby Trafton,Small Business,British Columbia,West,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.67,22/11/2011,Sold
7931,25/10/2012,Critical,39,206.47,0.08,Regular Air,-107.20,5.28,5.66,56676,Dave Kipp,Consumer,British Columbia,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,26/10/2012,Sold
7941,16/10/2012,Low,6,34.29,0.05,Regular Air,-6.82,5.28,2.99,56740,Jay Fine,Consumer,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,18/10/2012,Sold
7942,16/10/2012,Low,29,23516.31,0.09,Regular Air,1094.74,832.81,24.49,56740,Jay Fine,Consumer,British Columbia,West,Office Supplies,"Scissors, Rulers and Trimmers",Martin Yale Chadless Opener Electric Letter Opener,Medium Box,0.83,20/10/2012,Sold
7948,29/05/2012,High,50,78.2,0.09,Regular Air,-4.56,1.68,1,56802,Thea Hendricks,Home Office,British Columbia,West,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,30/05/2012,Sold
7959,03/12/2011,Low,34,1947.4265,0.03,Regular Air,473.27,65.99,5.92,56868,Bobby Trafton,Corporate,British Columbia,West,Technology,Telephones and Communication,252,Small Box,0.55,10/12/2011,Returned
7960,23/07/2010,Low,10,842.19,0,Regular Air,157.45,80.98,4.5,56869,Natalie Webber,Consumer,British Columbia,West,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,25/07/2010,Sold
8004,28/05/2010,Medium,48,2052.83,0.02,Regular Air,395.85,40.99,8.97,57190,Dave Poirier,Small Business,British Columbia,West,Technology,Office Machines,AT&T 1430 2.4GHz Analog Phone w/Caller ID,Small Box,0.54,28/05/2010,Returned
8005,28/05/2010,Medium,36,620.45,0.09,Regular Air,171.94,17.48,1.99,57190,Dave Poirier,Small Business,British Columbia,West,Technology,Computer Peripherals,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Small Pack,0.46,29/05/2010,Returned
8009,15/10/2009,Critical,34,167.5,0.04,Regular Air,-84.42,4.98,4.95,57248,Damala Kotsonis,Corporate,British Columbia,West,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,17/10/2009,Returned
8022,10/01/2010,Medium,33,158.79,0.02,Regular Air,74.14,4.91,0.5,57318,Eric Barreto,Small Business,British Columbia,West,Office Supplies,Labels,Avery 508,Small Box,0.36,12/01/2010,Sold
8023,10/01/2010,Medium,12,79.06,0.1,Regular Air,-47.00,6.68,6.92,57318,Eric Barreto,Small Business,British Columbia,West,Office Supplies,Paper,Xerox 1898,Small Box,0.37,12/01/2010,Sold
8025,25/05/2011,High,33,140.63,0.09,Regular Air,-111.87,4.28,5.68,57350,Tracy Hopkins,Small Business,British Columbia,West,Office Supplies,Paper,Xerox 199,Small Box,0.4,26/05/2011,Sold
8026,25/05/2011,High,50,4872.6675,0.09,Regular Air,851.31,125.99,8.8,57350,Tracy Hopkins,Small Business,British Columbia,West,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,26/05/2011,Sold
8032,07/08/2009,High,13,515.23,0.1,Regular Air,171.40,41.94,2.99,57381,Paul Van Hugh,Consumer,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,08/08/2009,Sold
8033,07/08/2009,High,22,41.65,0.06,Regular Air,-13.86,1.98,0.7,57381,Paul Van Hugh,Consumer,British Columbia,West,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,07/08/2009,Sold
8041,14/05/2011,Critical,24,178.92,0.09,Regular Air,-56.11,7.68,6.16,57444,Barry Pond,Consumer,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,15/05/2011,Sold
8048,16/03/2009,High,20,1351.43,0.08,Delivery Truck,-550.43,68.81,60,57476,Michael Stewart,Small Business,British Columbia,West,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,17/03/2009,Sold
8049,16/03/2009,High,17,357.91,0.04,Regular Air,-52.12,21.38,8.99,57476,Michael Stewart,Small Business,British Columbia,West,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,18/03/2009,Sold
8078,06/02/2011,High,12,351.12,0.09,Express Air,202.63,30.93,3.92,57633,Speros Goranitis,Corporate,British Columbia,West,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,07/02/2011,Sold
8085,08/08/2010,Critical,41,1803.12,0,Regular Air,544.93,40.98,5.33,57669,Cyra Reiten,Consumer,British Columbia,West,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,0.57,09/08/2010,Sold
8093,16/09/2009,High,26,110.14,0.05,Regular Air,-89.22,4.24,5.41,57734,Dan Campbell,Small Business,British Columbia,West,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,18/09/2009,Sold
8094,16/09/2009,High,27,453.89,0.1,Regular Air,-75.06,16.98,12.39,57734,Dan Campbell,Small Business,British Columbia,West,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,0.35,18/09/2009,Sold
8095,12/07/2011,Not Specified,38,275.11,0.06,Regular Air,17.15,7.59,4,57760,Rick Huthwaite,Corporate,British Columbia,West,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,14/07/2011,Sold
8096,12/07/2011,Not Specified,34,102.34,0.01,Regular Air,-30.39,2.98,2.03,57760,Rick Huthwaite,Corporate,British Columbia,West,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,14/07/2011,Sold
8110,17/12/2010,Medium,17,934.9405,0.08,Regular Air,47.10,65.99,5.92,57891,Corey Lock,Home Office,British Columbia,West,Technology,Telephones and Communication,252,Small Box,0.55,17/12/2010,Sold
8125,19/08/2012,Medium,3,21.55,0.09,Regular Air,-2.87,7.31,0.49,58084,Raymond Fair,Small Business,British Columbia,West,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,19/08/2012,Sold
8126,19/08/2012,Medium,36,266.16,0.03,Regular Air,90.91,7.28,1.77,58084,Raymond Fair,Small Business,British Columbia,West,Office Supplies,Paper,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Wrap Bag,0.37,21/08/2012,Sold
8139,05/09/2011,Medium,3,39.49,0.1,Regular Air,-12.99,11.58,5.72,58179,Ed Jacobs,Small Business,British Columbia,West,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,06/09/2011,Sold
8151,11/04/2009,Medium,44,1317.34,0.03,Regular Air,555.93,30.56,2.99,58279,Emily Phan,Consumer,British Columbia,West,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,11/04/2009,Sold
8165,30/08/2012,High,46,320.57,0.1,Regular Air,-114.20,7.1,6.05,58369,Allen Armold,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,31/08/2012,Sold
8166,30/08/2012,High,16,2013.8,0.01,Delivery Truck,-98.43,119.99,56.14,58369,Allen Armold,Home Office,British Columbia,West,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,30/08/2012,Sold
8167,11/05/2010,Medium,5,2168.05,0,Regular Air,416.02,420.98,19.99,58371,Barry Pond,Consumer,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,13/05/2010,Sold
8168,11/05/2010,Medium,44,303.07,0.02,Regular Air,-238.45,6.48,9.68,58371,Barry Pond,Consumer,British Columbia,West,Office Supplies,Paper,Xerox 1993,Small Box,0.36,12/05/2010,Sold
8169,11/05/2010,Medium,48,1661.8,0.07,Regular Air,202.68,36.55,13.89,58371,Barry Pond,Consumer,British Columbia,West,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,13/05/2010,Sold
8173,01/07/2011,High,11,2020.58,0.01,Delivery Truck,-45.02,180.98,30,58433,Dean Katz,Home Office,British Columbia,West,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,02/07/2011,Sold
8174,01/07/2011,High,30,1533.46,0,Regular Air,730.44,48.04,5.79,58433,Dean Katz,Home Office,British Columbia,West,Office Supplies,Paper,Xerox 1937,Small Box,0.37,03/07/2011,Sold
8175,01/07/2011,High,20,5989.048,0.09,Delivery Truck,541.01,400.98,42.52,58433,Dean Katz,Home Office,British Columbia,West,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,03/07/2011,Sold
8236,31/10/2010,Medium,38,69.26,0.07,Regular Air,-113.86,1.74,4.08,58855,Jeremy Pistek,Corporate,British Columbia,West,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,31/10/2010,Sold
8278,20/12/2010,High,27,2896.99,0.01,Delivery Truck,36.94,100.98,35.84,59173,Jennifer Patt,Home Office,British Columbia,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,21/12/2010,Sold
8284,29/02/2012,Medium,8,250.29,0.1,Regular Air,-9.31,31.74,12.62,59204,Corey Catlett,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,01/03/2012,Sold
8285,29/02/2012,Medium,7,251.59,0.09,Regular Air,39.23,37.94,5.08,59204,Corey Catlett,Home Office,British Columbia,West,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,01/03/2012,Sold
8309,02/05/2009,High,24,158.91,0.06,Regular Air,-38.57,6.68,5.2,59363,Alyssa Tate,Small Business,British Columbia,West,Office Supplies,Paper,Xerox 1977,Small Box,0.37,02/05/2009,Sold
8328,12/11/2010,Not Specified,15,171.57,0.04,Regular Air,12.50,11.34,5.01,59553,Raymond Fair,Small Business,British Columbia,West,Office Supplies,Paper,Xerox 188,Small Box,0.36,13/11/2010,Sold
8329,12/11/2010,Not Specified,42,2170.305,0.1,Regular Air,264.32,65.99,8.99,59553,Raymond Fair,Small Business,British Columbia,West,Technology,Telephones and Communication,5180,Small Box,0.56,14/11/2010,Sold
8348,11/06/2009,Critical,23,224.34,0.02,Express Air,-11.95,8.6,6.19,59681,Giulietta Dortch,Small Business,British Columbia,West,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,13/06/2009,Sold
8369,12/12/2012,Not Specified,43,262.13,0,Express Air,-60.91,5.58,5.3,59781,Julia Barnett,Corporate,British Columbia,West,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,13/12/2012,Sold
8370,12/12/2012,Not Specified,24,173.12,0.1,Regular Air,-166.41,7.28,11.15,59781,Julia Barnett,Corporate,British Columbia,West,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,13/12/2012,Sold
8374,22/06/2011,Medium,46,9261.24,0,Regular Air,1646.43,193.17,19.99,59812,Muhammed Lee,Consumer,British Columbia,West,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,22/06/2011,Sold
8375,22/06/2011,Medium,2,28.98,0.06,Regular Air,-18.39,12.64,4.98,59812,Muhammed Lee,Consumer,British Columbia,West,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,23/06/2011,Sold
8376,15/12/2010,Not Specified,14,51.56,0.09,Regular Air,-1.06,3.71,1.93,59815,Christy Brittain,Consumer,British Columbia,West,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,0.35,17/12/2010,Sold
8395,31/05/2011,Critical,26,437.77,0.01,Express Air,-125.80,15.98,8.99,59971,Brad Thomas,Home Office,British Columbia,West,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,0.64,02/06/2011,Sold
8396,31/05/2011,Critical,45,514.86,0.08,Regular Air,-10.84,12.28,6.47,59971,Brad Thomas,Home Office,British Columbia,West,Office Supplies,Paper,Xerox 1881,Small Box,0.38,02/06/2011,Sold
8397,31/05/2011,Critical,12,356.27,0.1,Express Air,84.53,30.98,5.09,59971,Brad Thomas,Home Office,British Columbia,West,Office Supplies,Paper,Xerox 19,Small Box,0.4,02/06/2011,Sold
79,07/10/2012,High,44,4509.3775,0.01,Regular Air,1426.26,115.99,5.26,481,Art Foster,Home Office,British Columbia,West,Technology,Telephones and Communication,636,Small Box,0.57,09/10/2012,Sold
131,22/05/2009,Medium,15,1813.04,0.01,Delivery Truck,-164.40,115.99,56.14,834,Eugene Moren,Home Office,British Columbia,West,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,23/05/2009,Sold
215,15/08/2011,Critical,44,4530.96,0.07,Delivery Truck,-993.35,105.49,41.64,1414,Carol Darley,Small Business,British Columbia,West,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75,15/08/2011,Sold
335,25/01/2010,High,33,3116.47,0.1,Delivery Truck,-1578.26,100.98,57.38,2305,Maribeth Dona,Home Office,British Columbia,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,27/01/2010,Sold
336,25/01/2010,High,1,12.41,0.01,Regular Air,-9.08,6.68,5.66,2305,Maribeth Dona,Home Office,British Columbia,West,Office Supplies,Paper,Xerox 1923,Small Box,0.37,26/01/2010,Sold
341,01/05/2011,High,31,1324.09,0.01,Regular Air,94.96,40.89,18.98,2311,Fred Harton,Home Office,British Columbia,West,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,02/05/2011,Sold
351,14/07/2010,High,20,278.68,0.06,Regular Air,8.90,14.48,6.46,2438,Andrew Allen,Corporate,British Columbia,West,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,17/07/2010,Sold
352,14/07/2010,High,23,717.468,0.01,Regular Air,316.48,35.99,0.99,2438,Andrew Allen,Corporate,British Columbia,West,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,16/07/2010,Sold
374,13/12/2011,Not Specified,13,11764.25,0.04,Delivery Truck,2322.44,880.98,44.55,2595,Art Miller,Corporate,British Columbia,West,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,14/12/2011,Sold
375,13/12/2011,Not Specified,4,25.17,0.09,Regular Air,5.88,5.47,5.26,2595,Art Miller,Corporate,British Columbia,West,Furniture,Office Furnishings,Advantus Panel Wall Acrylic Frame,Small Pack,0.42,15/12/2011,Sold
376,13/12/2011,Not Specified,29,208.47,0.01,Express Air,-125.60,6.48,8.74,2595,Art Miller,Corporate,British Columbia,West,Office Supplies,Paper,Xerox 1984,Small Box,0.36,15/12/2011,Sold
409,18/08/2009,High,7,45.91,0.01,Regular Air,-35.54,5.44,7.46,2790,Maribeth Dona,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,Wilson Jones Custom Binder Spines & Labels,Small Box,0.36,19/08/2009,Sold
410,18/08/2009,High,41,22319.58,0.02,Delivery Truck,-734.31,549.99,49,2790,Maribeth Dona,Home Office,British Columbia,West,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier,Jumbo Drum,0.35,20/08/2009,Sold
411,18/08/2009,High,15,330.24,0.03,Express Air,8.48,22.01,5.53,2790,Maribeth Dona,Home Office,British Columbia,West,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,19/08/2009,Sold
412,18/08/2009,High,15,520.65,0.09,Regular Air,30.63,34.76,8.22,2790,Maribeth Dona,Home Office,British Columbia,West,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,20/08/2009,Sold
490,29/10/2009,Not Specified,31,181.17,0.06,Express Air,-59.88,5.38,5.24,3395,Cathy Armstrong,Consumer,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Small Box,0.36,31/10/2009,Sold
491,29/10/2009,Not Specified,1,13.16,0.03,Regular Air,-10.29,7.35,5.96,3395,Cathy Armstrong,Consumer,British Columbia,West,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box,0.38,31/10/2009,Sold
492,29/10/2009,Not Specified,7,107.88,0.02,Regular Air,25.59,15.57,1.39,3395,Cathy Armstrong,Consumer,British Columbia,West,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,30/10/2009,Sold
493,29/10/2009,Not Specified,29,623.02,0.02,Regular Air,-255.66,20.89,11.52,3395,Cathy Armstrong,Consumer,British Columbia,West,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83,30/10/2009,Sold
575,18/08/2012,Medium,34,729.83,0.07,Regular Air,-135.10,22.38,15.1,3907,Christopher Martinez,Small Business,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,20/08/2012,Sold
576,18/08/2012,Medium,36,1083.19,0.03,Express Air,214.61,29.99,5.5,3907,Christopher Martinez,Small Business,British Columbia,West,Technology,Computer Peripherals,Logitech Cordless Access Keyboard,Small Box,0.51,19/08/2012,Sold
613,28/05/2010,Not Specified,30,255.74,0.07,Regular Air,37.09,8.5,1.99,4195,Art Miller,Corporate,British Columbia,West,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,30/05/2010,Sold
631,17/02/2012,High,20,2592.432,0.06,Regular Air,428.47,155.99,3.9,4391,Eugene Moren,Home Office,British Columbia,West,Technology,Telephones and Communication,T39m,Small Box,0.55,19/02/2012,Returned
633,21/05/2011,Medium,12,313.43,0.02,Regular Air,104.03,25.38,8.99,4422,Scott Cohen,Consumer,British Columbia,West,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,21/05/2011,Sold
634,21/05/2011,Medium,17,390.11,0.02,Regular Air,-19.92,21.38,8.99,4422,Scott Cohen,Consumer,British Columbia,West,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,21/05/2011,Sold
679,06/07/2012,Not Specified,40,342.97,0.09,Regular Air,-131.63,8.75,8.54,4741,Anthony O'Donnell,Consumer,British Columbia,West,Furniture,Office Furnishings,"Eldon® 400 Class™ Desk Accessories, Black Carbon",Small Pack,0.43,07/07/2012,Sold
693,24/10/2009,Critical,3,9.4,0.04,Regular Air,-7.60,2.52,1.92,4835,Eugene Moren,Home Office,British Columbia,West,Office Supplies,"Scissors, Rulers and Trimmers",Letter Slitter,Wrap Bag,0.82,24/10/2009,Sold
711,16/04/2012,High,10,79.68,0.06,Regular Air,18.24,7.7,3.68,5028,Art Miller,Corporate,British Columbia,West,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,0.52,18/04/2012,Returned
717,21/04/2012,High,7,786.675,0.01,Regular Air,-315.03,125.99,8.8,5095,Lauren Leatherbury,Corporate,British Columbia,West,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,22/04/2012,Sold
736,08/09/2009,Low,38,212.57,0.09,Express Air,9.49,5.34,2.99,5317,Christopher Martinez,Small Business,British Columbia,West,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,15/09/2009,Sold
737,08/09/2009,Low,10,1469.48,0.07,Delivery Truck,-263.65,140.98,53.48,5317,Christopher Martinez,Small Business,British Columbia,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,15/09/2009,Sold
738,08/09/2009,Low,25,4279.24,0.06,Regular Air,890.18,205.99,5.26,5317,Christopher Martinez,Small Business,British Columbia,West,Technology,Telephones and Communication,i470,Small Box,0.56,15/09/2009,Sold
801,10/12/2009,Medium,10,2665.64,0.1,Delivery Truck,-107.49,280.98,35.67,5735,Art Foster,Home Office,British Columbia,West,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,11/12/2009,Sold
810,05/11/2009,High,42,10307.01,0,Delivery Truck,3025.59,230.98,23.78,5856,Christopher Martinez,Small Business,British Columbia,West,Furniture,Tables,"Bush® Cubix Conference Tables, Fully Assembled",Jumbo Box,0.6,07/11/2009,Sold
816,28/12/2012,Medium,2,44.45,0.01,Regular Air,-17.46,20.98,1.49,5891,Art Foster,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,30/12/2012,Sold
875,14/07/2011,Not Specified,22,46.36,0.05,Express Air,-56.73,1.74,4.08,6274,Eugene Moren,Home Office,British Columbia,West,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,15/07/2011,Sold
878,09/06/2010,Medium,10,29.79,0.01,Regular Air,3.76,2.88,0.99,6309,Art Miller,Corporate,British Columbia,West,Office Supplies,Labels,Avery 474,Small Box,0.36,10/06/2010,Sold
885,22/02/2009,Not Specified,40,19100.45,0,Delivery Truck,6839.95,442.14,14.7,6368,Anthony O'Donnell,Corporate,British Columbia,West,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,22/02/2009,Sold
961,09/12/2010,High,47,371.95,0.07,Regular Air,-87.40,8.12,2.83,6978,Art Foster,Home Office,British Columbia,West,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,10/12/2010,Returned
1024,12/01/2009,Low,12,4080.3,0.05,Delivery Truck,593.79,350.99,39,7461,Greg Matthias,Home Office,British Columbia,West,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,14/01/2009,Sold
1025,12/01/2009,Low,28,260.79,0,Regular Air,111.40,8.74,1.39,7461,Greg Matthias,Home Office,British Columbia,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,16/01/2009,Sold
1026,12/01/2009,Low,44,90.35,0.02,Regular Air,-16.72,1.98,0.7,7461,Greg Matthias,Home Office,British Columbia,West,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,16/01/2009,Sold
1297,07/06/2012,High,2,316.52,0.03,Regular Air,-542.32,152.48,4,9505,Maribeth Dona,Home Office,British Columbia,West,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,09/06/2012,Sold
1298,07/06/2012,High,5,155.39,0.1,Regular Air,-127.70,32.98,5.5,9505,Maribeth Dona,Home Office,British Columbia,West,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,10/06/2012,Sold
1340,24/03/2012,Not Specified,25,135.23,0.1,Regular Air,-45.65,5.68,3.6,9794,Scott Cohen,Consumer,British Columbia,West,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,25/03/2012,Sold
1400,25/03/2009,Low,27,14357.85,0.02,Delivery Truck,3309.55,500.98,41.44,10148,Christopher Martinez,Small Business,British Columbia,West,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Jumbo Box,0.66,25/03/2009,Sold
1534,25/03/2012,Medium,35,710.86,0.04,Regular Air,196.22,19.98,5.97,11045,Eugene Moren,Home Office,British Columbia,West,Office Supplies,Paper,Xerox 1936,Small Box,0.38,26/03/2012,Sold
1537,09/06/2011,High,21,114.53,0.07,Regular Air,-39.23,5.68,3.6,11074,Cynthia Delaney,Corporate,British Columbia,West,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,11/06/2011,Sold
1538,09/06/2011,High,44,7164.7435,0.07,Regular Air,1609.29,205.99,5.99,11074,Cynthia Delaney,Corporate,British Columbia,West,Technology,Telephones and Communication,3285,Small Box,0.59,10/06/2011,Sold
1732,31/01/2010,Medium,36,1400.1,0.03,Regular Air,88.68,39.98,4,12449,Anthony Rawles,Small Business,British Columbia,West,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,02/02/2010,Sold
2051,24/01/2010,Not Specified,38,1325.06,0.06,Regular Air,-180.23,35.77,9.02,14661,Lauren Leatherbury,Home Office,British Columbia,West,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,0.75,25/01/2010,Sold
2143,13/09/2010,Critical,21,101.13,0.02,Regular Air,-74.41,4.54,5.83,15303,Fred Harton,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,14/09/2010,Returned
2144,13/09/2010,Critical,18,526.45,0.02,Regular Air,-108.14,28.48,8.99,15303,Fred Harton,Home Office,British Columbia,West,Technology,Computer Peripherals,"Imation IBM Formatted Diskettes, 100/Pack",Small Pack,0.7,15/09/2010,Returned
2171,25/08/2011,High,34,8581.25,0,Delivery Truck,1464.23,240.98,60.2,15622,Cathy Armstrong,Consumer,British Columbia,West,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,0.56,26/08/2011,Sold
2172,25/08/2011,High,21,135.99,0.09,Regular Air,-129.24,6.48,9.68,15622,Cathy Armstrong,Consumer,British Columbia,West,Office Supplies,Paper,Xerox 1993,Small Box,0.36,26/08/2011,Sold
